"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"EpiLC only","GO:0031098","stress-activated protein kinase signaling cascade","58/3551","257/22893",0.00174246661990251,0.0168938840594241,0.0125175415803847,"ENSMUSG00000026637/ENSMUSG00000071369/ENSMUSG00000037990/ENSMUSG00000071866/ENSMUSG00000020122/ENSMUSG00000018501/ENSMUSG00000023170/ENSMUSG00000044548/ENSMUSG00000021182/ENSMUSG00000021156/ENSMUSG00000021319/ENSMUSG00000021464/ENSMUSG00000021670/ENSMUSG00000054051/ENSMUSG00000021936/ENSMUSG00000021835/ENSMUSG00000060548/ENSMUSG00000022033/ENSMUSG00000022015/ENSMUSG00000051615/ENSMUSG00000039942/ENSMUSG00000022150/ENSMUSG00000052253/ENSMUSG00000022329/ENSMUSG00000032501/ENSMUSG00000022607/ENSMUSG00000022788/ENSMUSG00000052397/ENSMUSG00000024190/ENSMUSG00000053436/ENSMUSG00000032717/ENSMUSG00000024590/ENSMUSG00000018822/ENSMUSG00000026883/ENSMUSG00000027177/ENSMUSG00000027358/ENSMUSG00000051177/ENSMUSG00000027996/ENSMUSG00000028284/ENSMUSG00000040183/ENSMUSG00000028414/ENSMUSG00000042677/ENSMUSG00000029657/ENSMUSG00000009376/ENSMUSG00000001642/ENSMUSG00000038058/ENSMUSG00000003476/ENSMUSG00000035199/ENSMUSG00000030339/ENSMUSG00000037337/ENSMUSG00000059981/ENSMUSG00000002948/ENSMUSG00000070056/ENSMUSG00000036712/ENSMUSG00000001672/ENSMUSG00000032402/ENSMUSG00000044938/ENSMUSG00000032537",58
"EpiLC only","GO:0031397","negative regulation of protein ubiquitination","25/3551","89/22893",0.00175518027406339,0.0169910078143586,0.0125895055311588,"ENSMUSG00000042215/ENSMUSG00000055866/ENSMUSG00000023150/ENSMUSG00000010609/ENSMUSG00000019773/ENSMUSG00000019850/ENSMUSG00000019843/ENSMUSG00000020038/ENSMUSG00000020020/ENSMUSG00000071866/ENSMUSG00000023170/ENSMUSG00000060216/ENSMUSG00000034686/ENSMUSG00000037487/ENSMUSG00000045038/ENSMUSG00000040084/ENSMUSG00000014077/ENSMUSG00000044303/ENSMUSG00000028964/ENSMUSG00000030435/ENSMUSG00000030505/ENSMUSG00000034472/ENSMUSG00000031652/ENSMUSG00000032350/ENSMUSG00000025266",25
"EpiLC only","GO:0048645","animal organ formation","22/3551","75/22893",0.00176637211413268,0.0170511276807776,0.012634051410902,"ENSMUSG00000025921/ENSMUSG00000048402/ENSMUSG00000039910/ENSMUSG00000048616/ENSMUSG00000051367/ENSMUSG00000021318/ENSMUSG00000021835/ENSMUSG00000040040/ENSMUSG00000022528/ENSMUSG00000022883/ENSMUSG00000024986/ENSMUSG00000016458/ENSMUSG00000027358/ENSMUSG00000008999/ENSMUSG00000037211/ENSMUSG00000068523/ENSMUSG00000049691/ENSMUSG00000030544/ENSMUSG00000031074/ENSMUSG00000031565/ENSMUSG00000032440/ENSMUSG00000006932",22
"EpiLC only","GO:0008033","tRNA processing","31/3551","118/22893",0.00176680202722116,0.0170511276807776,0.012634051410902,"ENSMUSG00000048495/ENSMUSG00000001783/ENSMUSG00000006732/ENSMUSG00000011254/ENSMUSG00000020549/ENSMUSG00000020781/ENSMUSG00000060950/ENSMUSG00000023156/ENSMUSG00000037085/ENSMUSG00000037525/ENSMUSG00000022704/ENSMUSG00000044763/ENSMUSG00000024037/ENSMUSG00000024505/ENSMUSG00000049950/ENSMUSG00000047909/ENSMUSG00000023330/ENSMUSG00000038628/ENSMUSG00000004127/ENSMUSG00000028331/ENSMUSG00000029507/ENSMUSG00000060152/ENSMUSG00000054226/ENSMUSG00000013736/ENSMUSG00000035585/ENSMUSG00000031683/ENSMUSG00000090290/ENSMUSG00000032103/ENSMUSG00000059183/ENSMUSG00000032342/ENSMUSG00000054836",31
"EpiLC only","GO:1902850","microtubule cytoskeleton organization involved in mitosis","37/3551","148/22893",0.00179509166813949,0.0172836283096532,0.0128063230021583,"ENSMUSG00000009907/ENSMUSG00000026622/ENSMUSG00000020271/ENSMUSG00000069910/ENSMUSG00000025371/ENSMUSG00000021068/ENSMUSG00000039233/ENSMUSG00000041431/ENSMUSG00000021701/ENSMUSG00000034190/ENSMUSG00000033186/ENSMUSG00000022070/ENSMUSG00000022064/ENSMUSG00000043065/ENSMUSG00000024056/ENSMUSG00000026955/ENSMUSG00000017861/ENSMUSG00000027509/ENSMUSG00000027536/ENSMUSG00000037211/ENSMUSG00000033900/ENSMUSG00000028851/ENSMUSG00000057614/ENSMUSG00000029104/ENSMUSG00000035234/ENSMUSG00000025337/ENSMUSG00000037020/ENSMUSG00000066568/ENSMUSG00000066306/ENSMUSG00000030852/ENSMUSG00000039842/ENSMUSG00000025809/ENSMUSG00000040729/ENSMUSG00000037286/ENSMUSG00000031328/ENSMUSG00000031242/ENSMUSG00000041133",37
"EpiLC only","GO:1902105","regulation of leukocyte differentiation","70/3551","322/22893",0.00179831523874289,0.0172836283096532,0.0128063230021583,"ENSMUSG00000026117/ENSMUSG00000025958/ENSMUSG00000006538/ENSMUSG00000016493/ENSMUSG00000019982/ENSMUSG00000047139/ENSMUSG00000001786/ENSMUSG00000034274/ENSMUSG00000018168/ENSMUSG00000004043/ENSMUSG00000050965/ENSMUSG00000041415/ENSMUSG00000040856/ENSMUSG00000021270/ENSMUSG00000021318/ENSMUSG00000037966/ENSMUSG00000021457/ENSMUSG00000021464/ENSMUSG00000021792/ENSMUSG00000021835/ENSMUSG00000115338/ENSMUSG00000000957/ENSMUSG00000022015/ENSMUSG00000048349/ENSMUSG00000037465/ENSMUSG00000032501/ENSMUSG00000038037/ENSMUSG00000022672/ENSMUSG00000022812/ENSMUSG00000035356/ENSMUSG00000022952/ENSMUSG00000037649/ENSMUSG00000024245/ENSMUSG00000045817/ENSMUSG00000024238/ENSMUSG00000063281/ENSMUSG00000005871/ENSMUSG00000033871/ENSMUSG00000032688/ENSMUSG00000024539/ENSMUSG00000024812/ENSMUSG00000078202/ENSMUSG00000027204/ENSMUSG00000027387/ENSMUSG00000074622/ENSMUSG00000056501/ENSMUSG00000027523/ENSMUSG00000027583/ENSMUSG00000027562/ENSMUSG00000033767/ENSMUSG00000027878/ENSMUSG00000014599/ENSMUSG00000043252/ENSMUSG00000044303/ENSMUSG00000028717/ENSMUSG00000042677/ENSMUSG00000039410/ENSMUSG00000040274/ENSMUSG00000042817/ENSMUSG00000002413/ENSMUSG00000038236/ENSMUSG00000035158/ENSMUSG00000074141/ENSMUSG00000031077/ENSMUSG00000038542/ENSMUSG00000031446/ENSMUSG00000031688/ENSMUSG00000036712/ENSMUSG00000032440/ENSMUSG00000006932",70
"EpiLC only","GO:0018210","peptidyl-threonine modification","33/3551","128/22893",0.00179912094115082,0.0172836283096532,0.0128063230021583,"ENSMUSG00000057329/ENSMUSG00000016526/ENSMUSG00000019699/ENSMUSG00000028630/ENSMUSG00000050107/ENSMUSG00000006127/ENSMUSG00000048895/ENSMUSG00000050965/ENSMUSG00000002688/ENSMUSG00000021279/ENSMUSG00000021948/ENSMUSG00000021936/ENSMUSG00000022033/ENSMUSG00000022099/ENSMUSG00000022672/ENSMUSG00000022812/ENSMUSG00000000420/ENSMUSG00000024769/ENSMUSG00000060988/ENSMUSG00000026994/ENSMUSG00000027177/ENSMUSG00000027351/ENSMUSG00000074698/ENSMUSG00000008999/ENSMUSG00000028017/ENSMUSG00000028284/ENSMUSG00000028944/ENSMUSG00000013629/ENSMUSG00000009376/ENSMUSG00000089704/ENSMUSG00000025812/ENSMUSG00000031997/ENSMUSG00000032440",33
"EpiLC only","GO:0060688","regulation of morphogenesis of a branching structure","20/3551","66/22893",0.00182248707960966,0.0174231275569371,0.0129096851196067,"ENSMUSG00000019768/ENSMUSG00000048616/ENSMUSG00000038721/ENSMUSG00000051367/ENSMUSG00000041702/ENSMUSG00000021835/ENSMUSG00000024176/ENSMUSG00000024134/ENSMUSG00000015846/ENSMUSG00000001819/ENSMUSG00000074934/ENSMUSG00000008999/ENSMUSG00000025856/ENSMUSG00000009376/ENSMUSG00000001761/ENSMUSG00000051397/ENSMUSG00000004264/ENSMUSG00000031565/ENSMUSG00000000303/ENSMUSG00000006932",20
"EpiLC only","GO:0000245","spliceosomal complex assembly","15/3551","44/22893",0.00182470075969192,0.0174231275569371,0.0129096851196067,"ENSMUSG00000020211/ENSMUSG00000020409/ENSMUSG00000018379/ENSMUSG00000002524/ENSMUSG00000024188/ENSMUSG00000004865/ENSMUSG00000019432/ENSMUSG00000055760/ENSMUSG00000024735/ENSMUSG00000028134/ENSMUSG00000028676/ENSMUSG00000029439/ENSMUSG00000056305/ENSMUSG00000035125/ENSMUSG00000032297",15
"EpiLC only","GO:0032508","DNA duplex unwinding","15/3551","44/22893",0.00182470075969192,0.0174231275569371,0.0129096851196067,"ENSMUSG00000041859/ENSMUSG00000026355/ENSMUSG00000042699/ENSMUSG00000038774/ENSMUSG00000020079/ENSMUSG00000043991/ENSMUSG00000025209/ENSMUSG00000027323/ENSMUSG00000027353/ENSMUSG00000028224/ENSMUSG00000029911/ENSMUSG00000030243/ENSMUSG00000030528/ENSMUSG00000031669/ENSMUSG00000031928",15
"EpiLC only","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","15/3551","44/22893",0.00182470075969192,0.0174231275569371,0.0129096851196067,"ENSMUSG00000006304/ENSMUSG00000018446/ENSMUSG00000025130/ENSMUSG00000021215/ENSMUSG00000021338/ENSMUSG00000039087/ENSMUSG00000034675/ENSMUSG00000044447/ENSMUSG00000022099/ENSMUSG00000022150/ENSMUSG00000006134/ENSMUSG00000024395/ENSMUSG00000002413/ENSMUSG00000058325/ENSMUSG00000031328",15
"EpiLC only","GO:0032204","regulation of telomere maintenance","26/3551","94/22893",0.00182938229595037,0.0174414027671395,0.0129232261562797,"ENSMUSG00000026393/ENSMUSG00000026496/ENSMUSG00000026622/ENSMUSG00000025374/ENSMUSG00000020898/ENSMUSG00000021264/ENSMUSG00000042354/ENSMUSG00000022234/ENSMUSG00000063704/ENSMUSG00000025613/ENSMUSG00000024472/ENSMUSG00000028224/ENSMUSG00000017264/ENSMUSG00000030007/ENSMUSG00000030655/ENSMUSG00000030689/ENSMUSG00000002948/ENSMUSG00000014907/ENSMUSG00000036779/ENSMUSG00000031928/ENSMUSG00000034218/ENSMUSG00000032409/ENSMUSG00000006932/ENSMUSG00000031403/ENSMUSG00000031229/ENSMUSG00000025266",26
"EpiLC only","GO:0051403","stress-activated MAPK cascade","56/3551","247/22893",0.00185372275295702,0.0176467685636483,0.0130753921642826,"ENSMUSG00000026637/ENSMUSG00000071369/ENSMUSG00000037990/ENSMUSG00000071866/ENSMUSG00000020122/ENSMUSG00000018501/ENSMUSG00000023170/ENSMUSG00000044548/ENSMUSG00000021156/ENSMUSG00000021319/ENSMUSG00000021464/ENSMUSG00000021670/ENSMUSG00000054051/ENSMUSG00000021936/ENSMUSG00000021835/ENSMUSG00000060548/ENSMUSG00000022033/ENSMUSG00000022015/ENSMUSG00000051615/ENSMUSG00000039942/ENSMUSG00000022150/ENSMUSG00000052253/ENSMUSG00000022329/ENSMUSG00000032501/ENSMUSG00000022607/ENSMUSG00000022788/ENSMUSG00000052397/ENSMUSG00000024190/ENSMUSG00000053436/ENSMUSG00000032717/ENSMUSG00000024590/ENSMUSG00000018822/ENSMUSG00000026883/ENSMUSG00000027177/ENSMUSG00000027358/ENSMUSG00000051177/ENSMUSG00000027996/ENSMUSG00000028284/ENSMUSG00000040183/ENSMUSG00000028414/ENSMUSG00000042677/ENSMUSG00000029657/ENSMUSG00000009376/ENSMUSG00000038058/ENSMUSG00000003476/ENSMUSG00000035199/ENSMUSG00000030339/ENSMUSG00000037337/ENSMUSG00000059981/ENSMUSG00000002948/ENSMUSG00000070056/ENSMUSG00000036712/ENSMUSG00000001672/ENSMUSG00000032402/ENSMUSG00000044938/ENSMUSG00000032537",56
"EpiLC only","GO:0007254","JNK cascade","43/3551","179/22893",0.00188129549103229,0.0178822385889676,0.0132498639330305,"ENSMUSG00000026637/ENSMUSG00000071369/ENSMUSG00000037990/ENSMUSG00000020122/ENSMUSG00000018501/ENSMUSG00000023170/ENSMUSG00000044548/ENSMUSG00000021156/ENSMUSG00000021319/ENSMUSG00000021464/ENSMUSG00000054051/ENSMUSG00000021936/ENSMUSG00000060548/ENSMUSG00000022015/ENSMUSG00000051615/ENSMUSG00000039942/ENSMUSG00000022150/ENSMUSG00000052253/ENSMUSG00000022329/ENSMUSG00000032501/ENSMUSG00000022607/ENSMUSG00000022788/ENSMUSG00000032717/ENSMUSG00000024590/ENSMUSG00000018822/ENSMUSG00000026883/ENSMUSG00000027177/ENSMUSG00000051177/ENSMUSG00000027996/ENSMUSG00000028284/ENSMUSG00000040183/ENSMUSG00000028414/ENSMUSG00000038058/ENSMUSG00000030339/ENSMUSG00000037337/ENSMUSG00000059981/ENSMUSG00000002948/ENSMUSG00000070056/ENSMUSG00000036712/ENSMUSG00000001672/ENSMUSG00000032402/ENSMUSG00000044938/ENSMUSG00000032537",43
"EpiLC only","GO:1900006","positive regulation of dendrite development","10/3551","24/22893",0.00191411795958254,0.0181668243694114,0.0134607280734118,"ENSMUSG00000020173/ENSMUSG00000022514/ENSMUSG00000040276/ENSMUSG00000024924/ENSMUSG00000026883/ENSMUSG00000008999/ENSMUSG00000028546/ENSMUSG00000029571/ENSMUSG00000029687/ENSMUSG00000003575",10
"EpiLC only","GO:0006418","tRNA aminoacylation for protein translation","14/3551","40/22893",0.00193075968402373,0.0182423501180174,0.0135166889581461,"ENSMUSG00000026245/ENSMUSG00000026356/ENSMUSG00000026615/ENSMUSG00000040354/ENSMUSG00000018848/ENSMUSG00000022792/ENSMUSG00000007029/ENSMUSG00000038838/ENSMUSG00000004233/ENSMUSG00000043572/ENSMUSG00000028811/ENSMUSG00000029777/ENSMUSG00000030515/ENSMUSG00000018995",14
"EpiLC only","GO:0030521","androgen receptor signaling pathway","14/3551","40/22893",0.00193075968402373,0.0182423501180174,0.0135166889581461,"ENSMUSG00000019782/ENSMUSG00000020063/ENSMUSG00000018501/ENSMUSG00000021055/ENSMUSG00000022061/ENSMUSG00000022150/ENSMUSG00000060450/ENSMUSG00000007880/ENSMUSG00000028964/ENSMUSG00000029634/ENSMUSG00000030357/ENSMUSG00000025326/ENSMUSG00000073968/ENSMUSG00000032187",14
"EpiLC only","GO:0060219","camera-type eye photoreceptor cell differentiation","14/3551","40/22893",0.00193075968402373,0.0182423501180174,0.0135166889581461,"ENSMUSG00000006538/ENSMUSG00000001751/ENSMUSG00000041592/ENSMUSG00000075707/ENSMUSG00000055254/ENSMUSG00000021730/ENSMUSG00000021733/ENSMUSG00000057132/ENSMUSG00000040632/ENSMUSG00000024176/ENSMUSG00000045493/ENSMUSG00000028977/ENSMUSG00000063810/ENSMUSG00000030523",14
"EpiLC only","GO:0016054","organic acid catabolic process","51/3551","221/22893",0.00194113547326146,0.0183129277731942,0.0135689835477275,"ENSMUSG00000026103/ENSMUSG00000026385/ENSMUSG00000032763/ENSMUSG00000025403/ENSMUSG00000017718/ENSMUSG00000017713/ENSMUSG00000020664/ENSMUSG00000021460/ENSMUSG00000034617/ENSMUSG00000021646/ENSMUSG00000021953/ENSMUSG00000057880/ENSMUSG00000003526/ENSMUSG00000022853/ENSMUSG00000036820/ENSMUSG00000024039/ENSMUSG00000024052/ENSMUSG00000024507/ENSMUSG00000024654/ENSMUSG00000024827/ENSMUSG00000025176/ENSMUSG00000025190/ENSMUSG00000026664/ENSMUSG00000026787/ENSMUSG00000027332/ENSMUSG00000027359/ENSMUSG00000040374/ENSMUSG00000044288/ENSMUSG00000034171/ENSMUSG00000028655/ENSMUSG00000028737/ENSMUSG00000028961/ENSMUSG00000028937/ENSMUSG00000003623/ENSMUSG00000029246/ENSMUSG00000042010/ENSMUSG00000034744/ENSMUSG00000003123/ENSMUSG00000034875/ENSMUSG00000074141/ENSMUSG00000030861/ENSMUSG00000038894/ENSMUSG00000047866/ENSMUSG00000031672/ENSMUSG00000034424/ENSMUSG00000074064/ENSMUSG00000025894/ENSMUSG00000032291/ENSMUSG00000032314/ENSMUSG00000010651/ENSMUSG00000036138",51
"EpiLC only","GO:0071248","cellular response to metal ion","41/3551","169/22893",0.00194420111138528,0.0183144325918536,0.0135700985447331,"ENSMUSG00000026021/ENSMUSG00000026017/ENSMUSG00000025958/ENSMUSG00000053153/ENSMUSG00000026393/ENSMUSG00000020122/ENSMUSG00000038615/ENSMUSG00000019761/ENSMUSG00000039004/ENSMUSG00000069170/ENSMUSG00000021868/ENSMUSG00000021936/ENSMUSG00000022099/ENSMUSG00000022797/ENSMUSG00000024109/ENSMUSG00000024597/ENSMUSG00000049303/ENSMUSG00000032946/ENSMUSG00000024935/ENSMUSG00000015839/ENSMUSG00000060802/ENSMUSG00000037025/ENSMUSG00000074637/ENSMUSG00000028207/ENSMUSG00000028228/ENSMUSG00000028518/ENSMUSG00000034462/ENSMUSG00000029716/ENSMUSG00000002413/ENSMUSG00000025889/ENSMUSG00000038028/ENSMUSG00000034957/ENSMUSG00000071076/ENSMUSG00000031659/ENSMUSG00000031762/ENSMUSG00000031765/ENSMUSG00000031906/ENSMUSG00000000303/ENSMUSG00000034330/ENSMUSG00000034796/ENSMUSG00000033792",41
"EpiLC only","GO:0071901","negative regulation of protein serine/threonine kinase activity","29/3551","109/22893",0.00198518864582031,0.0186726251432233,0.0138355017012708,"ENSMUSG00000019850/ENSMUSG00000020063/ENSMUSG00000001786/ENSMUSG00000006127/ENSMUSG00000002997/ENSMUSG00000057531/ENSMUSG00000015937/ENSMUSG00000021670/ENSMUSG00000021948/ENSMUSG00000021835/ENSMUSG00000005718/ENSMUSG00000022812/ENSMUSG00000024190/ENSMUSG00000043683/ENSMUSG00000005871/ENSMUSG00000024913/ENSMUSG00000024986/ENSMUSG00000018822/ENSMUSG00000026883/ENSMUSG00000025314/ENSMUSG00000027177/ENSMUSG00000027358/ENSMUSG00000008999/ENSMUSG00000037211/ENSMUSG00000027996/ENSMUSG00000044303/ENSMUSG00000037664/ENSMUSG00000001774/ENSMUSG00000032601",29
"EpiLC only","GO:0032784","regulation of DNA-templated transcription, elongation","17/3551","53/22893",0.0019894337689861,0.0186846670821914,0.0138444241889126,"ENSMUSG00000060244/ENSMUSG00000034274/ENSMUSG00000020485/ENSMUSG00000003119/ENSMUSG00000025134/ENSMUSG00000054302/ENSMUSG00000021156/ENSMUSG00000021890/ENSMUSG00000054051/ENSMUSG00000035726/ENSMUSG00000022150/ENSMUSG00000046201/ENSMUSG00000019432/ENSMUSG00000041057/ENSMUSG00000086598/ENSMUSG00000029687/ENSMUSG00000006932",17
"EpiLC only","GO:0035265","organ growth","50/3551","216/22893",0.0019940745978419,0.0187003841005947,0.0138560697306182,"ENSMUSG00000026241/ENSMUSG00000057329/ENSMUSG00000040629/ENSMUSG00000066595/ENSMUSG00000019768/ENSMUSG00000039910/ENSMUSG00000019789/ENSMUSG00000004207/ENSMUSG00000020063/ENSMUSG00000019960/ENSMUSG00000018340/ENSMUSG00000020838/ENSMUSG00000048616/ENSMUSG00000019256/ENSMUSG00000021067/ENSMUSG00000021264/ENSMUSG00000041431/ENSMUSG00000021974/ENSMUSG00000022329/ENSMUSG00000022607/ENSMUSG00000022812/ENSMUSG00000053436/ENSMUSG00000039656/ENSMUSG00000013787/ENSMUSG00000019432/ENSMUSG00000005871/ENSMUSG00000024563/ENSMUSG00000015846/ENSMUSG00000038765/ENSMUSG00000016458/ENSMUSG00000027381/ENSMUSG00000045672/ENSMUSG00000028487/ENSMUSG00000042010/ENSMUSG00000001761/ENSMUSG00000007827/ENSMUSG00000051331/ENSMUSG00000025326/ENSMUSG00000030544/ENSMUSG00000048078/ENSMUSG00000048583/ENSMUSG00000031565/ENSMUSG00000062991/ENSMUSG00000031626/ENSMUSG00000031906/ENSMUSG00000053110/ENSMUSG00000031965/ENSMUSG00000045414/ENSMUSG00000032440/ENSMUSG00000006932",50
"EpiLC only","GO:0034101","erythrocyte homeostasis","39/3551","159/22893",0.00199743819564891,0.0187040943669828,0.0138588188564926,"ENSMUSG00000033813/ENSMUSG00000026155/ENSMUSG00000016526/ENSMUSG00000066595/ENSMUSG00000039910/ENSMUSG00000047139/ENSMUSG00000034201/ENSMUSG00000018501/ENSMUSG00000038615/ENSMUSG00000004043/ENSMUSG00000021540/ENSMUSG00000025290/ENSMUSG00000021901/ENSMUSG00000021835/ENSMUSG00000022099/ENSMUSG00000033565/ENSMUSG00000033055/ENSMUSG00000022672/ENSMUSG00000053436/ENSMUSG00000024140/ENSMUSG00000024359/ENSMUSG00000024539/ENSMUSG00000040282/ENSMUSG00000060802/ENSMUSG00000051177/ENSMUSG00000074622/ENSMUSG00000028382/ENSMUSG00000028495/ENSMUSG00000028717/ENSMUSG00000040274/ENSMUSG00000067367/ENSMUSG00000005672/ENSMUSG00000040952/ENSMUSG00000052040/ENSMUSG00000070056/ENSMUSG00000003812/ENSMUSG00000032187/ENSMUSG00000032035/ENSMUSG00000032519",39
"EpiLC only","GO:0040020","regulation of meiotic nuclear division","13/3551","36/22893",0.00201055990159963,0.0187990333826125,0.0139291640223269,"ENSMUSG00000019773/ENSMUSG00000057897/ENSMUSG00000020390/ENSMUSG00000033644/ENSMUSG00000047911/ENSMUSG00000022248/ENSMUSG00000023809/ENSMUSG00000010592/ENSMUSG00000024837/ENSMUSG00000051177/ENSMUSG00000028109/ENSMUSG00000036856/ENSMUSG00000030346",13
"EpiLC only","GO:2000737","negative regulation of stem cell differentiation","11/3551","28/22893",0.00202500779161631,0.0188638655738575,0.0139772015042229,"ENSMUSG00000003119/ENSMUSG00000021255/ENSMUSG00000036158/ENSMUSG00000022528/ENSMUSG00000022812/ENSMUSG00000045817/ENSMUSG00000024359/ENSMUSG00000015839/ENSMUSG00000027276/ENSMUSG00000068079/ENSMUSG00000053110",11
"EpiLC only","GO:0006446","regulation of translational initiation","19/3551","62/22893",0.002029466972243,0.0188638655738575,0.0139772015042229,"ENSMUSG00000025977/ENSMUSG00000046062/ENSMUSG00000039224/ENSMUSG00000020516/ENSMUSG00000020547/ENSMUSG00000021116/ENSMUSG00000021476/ENSMUSG00000022136/ENSMUSG00000010592/ENSMUSG00000024423/ENSMUSG00000015846/ENSMUSG00000028708/ENSMUSG00000028790/ENSMUSG00000056076/ENSMUSG00000031668/ENSMUSG00000045896/ENSMUSG00000031490/ENSMUSG00000032475/ENSMUSG00000000838",19
"EpiLC only","GO:0042255","ribosome assembly","19/3551","62/22893",0.002029466972243,0.0188638655738575,0.0139772015042229,"ENSMUSG00000061024/ENSMUSG00000025962/ENSMUSG00000039224/ENSMUSG00000018446/ENSMUSG00000020692/ENSMUSG00000057322/ENSMUSG00000060499/ENSMUSG00000060036/ENSMUSG00000022672/ENSMUSG00000027810/ENSMUSG00000058006/ENSMUSG00000029066/ENSMUSG00000029480/ENSMUSG00000025337/ENSMUSG00000012848/ENSMUSG00000040952/ENSMUSG00000035559/ENSMUSG00000031917/ENSMUSG00000032518",19
"EpiLC only","GO:2000142","regulation of DNA-templated transcription, initiation","19/3551","62/22893",0.002029466972243,0.0188638655738575,0.0139772015042229,"ENSMUSG00000025958/ENSMUSG00000019768/ENSMUSG00000019789/ENSMUSG00000020114/ENSMUSG00000019256/ENSMUSG00000020962/ENSMUSG00000054051/ENSMUSG00000022205/ENSMUSG00000038622/ENSMUSG00000022682/ENSMUSG00000024218/ENSMUSG00000054321/ENSMUSG00000028899/ENSMUSG00000002221/ENSMUSG00000035158/ENSMUSG00000030213/ENSMUSG00000034957/ENSMUSG00000043866/ENSMUSG00000041515",19
"EpiLC only","GO:0045598","regulation of fat cell differentiation","37/3551","149/22893",0.00203780770850943,0.0189134965817767,0.0140139756529692,"ENSMUSG00000025958/ENSMUSG00000020063/ENSMUSG00000023170/ENSMUSG00000020889/ENSMUSG00000021067/ENSMUSG00000044548/ENSMUSG00000051367/ENSMUSG00000040856/ENSMUSG00000039087/ENSMUSG00000040040/ENSMUSG00000005148/ENSMUSG00000022111/ENSMUSG00000022329/ENSMUSG00000022528/ENSMUSG00000053436/ENSMUSG00000045817/ENSMUSG00000049090/ENSMUSG00000024913/ENSMUSG00000095098/ENSMUSG00000054200/ENSMUSG00000027204/ENSMUSG00000027358/ENSMUSG00000027276/ENSMUSG00000056501/ENSMUSG00000008999/ENSMUSG00000023087/ENSMUSG00000027996/ENSMUSG00000043252/ENSMUSG00000042677/ENSMUSG00000039410/ENSMUSG00000029330/ENSMUSG00000063810/ENSMUSG00000007827/ENSMUSG00000032652/ENSMUSG00000034957/ENSMUSG00000053110/ENSMUSG00000032402",37
"EpiLC only","GO:0051150","regulation of smooth muscle cell differentiation","12/3551","32/22893",0.00204872608920225,0.0189589894480948,0.0140476836412415,"ENSMUSG00000020063/ENSMUSG00000021835/ENSMUSG00000021974/ENSMUSG00000000489/ENSMUSG00000022951/ENSMUSG00000024238/ENSMUSG00000033016/ENSMUSG00000024975/ENSMUSG00000028179/ENSMUSG00000005672/ENSMUSG00000032172/ENSMUSG00000004099",12
"EpiLC only","GO:0098810","neurotransmitter reuptake","12/3551","32/22893",0.00204872608920225,0.0189589894480948,0.0140476836412415,"ENSMUSG00000055866/ENSMUSG00000020838/ENSMUSG00000023942/ENSMUSG00000024891/ENSMUSG00000005089/ENSMUSG00000028964/ENSMUSG00000048142/ENSMUSG00000025889/ENSMUSG00000026317/ENSMUSG00000055368/ENSMUSG00000025809/ENSMUSG00000031342",12
