"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr8",116504691,116505040,350,"*","epilc_kdm5c_wt_.merged.bam_peak_5342",97,".",4.43935,13.2756,9.77163,224,"Promoter",8,116504974,116515915,10942,1,"75465","ENSMUST00000213007.1",0,"ENSMUSG00000034467","Dynlrb2","dynein light chain roadblock-type 2"
"chr8",116732696,116733110,415,"*","epilc_kdm5c_wt_.merged.bam_peak_5343",92,".",4.93538,12.6884,9.2141,264,"Promoter",8,116574400,116732991,158592,2,"75796","ENSMUST00000109102.3",0,"ENSMUSG00000031758","Cdyl2","chromodomain protein, Y chromosome-like 2"
"chr8",116943095,116943443,349,"*","epilc_kdm5c_wt_.merged.bam_peak_5345",264,".",6.73335,30.485,26.4087,205,"Promoter",8,116943393,116960445,17053,1,"234776","ENSMUST00000109099.3",0,"ENSMUSG00000047388","Atmin","ATM interactor"
"chr8",116993107,116993499,393,"*","epilc_kdm5c_wt_.merged.bam_peak_5346",66,".",2.77669,9.99458,6.65522,238,"Promoter",8,116981810,116993537,11728,2,"68133","ENSMUST00000040484.5",38,"ENSMUSG00000034424","Gcsh","glycine cleavage system protein H (aminomethyl carrier)"
"chr8",117157680,117158413,734,"*","epilc_kdm5c_wt_.merged.bam_peak_5347",182,".",5.39363,22.1224,18.2804,502,"Promoter",8,117158135,117205186,47052,1,"209239","ENSMUST00000064488.10",0,"ENSMUSG00000052557","Gan","giant axonal neuropathy"
"chr8",117498187,117498819,633,"*","epilc_kdm5c_wt_.merged.bam_peak_5348",74,".",3.83174,10.7807,7.40123,467,"Promoter",8,117498291,117635142,136852,1,"234779","ENSMUST00000081232.8",0,"ENSMUSG00000034330","Plcg2","phospholipase C, gamma 2"
"chr8",119394493,119395578,1086,"*","epilc_kdm5c_wt_.merged.bam_peak_5350",556,".",12.2215,60.346,55.6749,714,"Promoter",8,119394878,119411102,16225,1,"56690","ENSMUST00000098367.4",0,"ENSMUSG00000074064","Mlycd","malonyl-CoA decarboxylase"
"chr8",119574748,119575410,663,"*","epilc_kdm5c_wt_.merged.bam_peak_5351",263,".",5.69542,30.419,26.3444,284,"Promoter",8,119575235,119598454,23220,1,"68270","ENSMUST00000093100.2",0,"ENSMUSG00000031831","Dnaaf1","dynein, axonemal assembly factor 1"
"chr8",119604725,119605281,557,"*","epilc_kdm5c_wt_.merged.bam_peak_5352",268,".",6.48835,30.9055,26.8207,368,"Promoter",8,119597871,119605206,7336,2,"21341","ENSMUST00000212929.1",0,"ENSMUSG00000031832","Taf1c","TATA-box binding protein associated factor, RNA polymerase I, C"
"chr8",119612509,119613015,507,"*","epilc_kdm5c_wt_.merged.bam_peak_5353",163,".",5.5881,20.1103,16.3348,265,"Promoter",8,119612747,119616924,4178,1,"75773","ENSMUST00000098361.3",0,"ENSMUSG00000024266","Adad2","adenosine deaminase domain containing 2"
"chr8",119840253,119840604,352,"*","epilc_kdm5c_wt_.merged.bam_peak_5354",61,".",2.9926,9.4386,6.13301,200,"Promoter",8,119809222,119840544,31323,2,"72042","ENSMUST00000034285.13",0,"ENSMUSG00000031827","Cotl1","coactosin-like 1 (Dictyostelium)"
"chr8",119910543,119911573,1031,"*","epilc_kdm5c_wt_.merged.bam_peak_5355",174,".",5.08124,21.2757,17.4606,290,"Promoter",8,119910841,124345722,4434882,1,"108148","ENSMUST00000127664.1",0,"ENSMUSG00000089704","Galnt2","polypeptide N-acetylgalactosaminyltransferase 2"
"chr8",119991992,119992370,379,"*","epilc_kdm5c_wt_.merged.bam_peak_5356",52,".",3.28266,8.51071,5.26998,168,"Promoter",8,119992438,120052793,60356,1,"78892","ENSMUST00000132583.7",-68,"ENSMUSG00000031825","Crispld2","cysteine-rich secretory protein LCCL domain containing 2"
"chr8",120101095,120101635,541,"*","epilc_kdm5c_wt_.merged.bam_peak_5358",70,".",3.7166,10.408,7.04471,205,"Promoter",8,120080890,120101482,20593,2,"102193","ENSMUST00000034280.8",0,"ENSMUSG00000031823","Zdhhc7","zinc finger, DHHC domain containing 7"
"chr8",120228956,120230060,1105,"*","epilc_kdm5c_wt_.merged.bam_peak_5359",92,".",4.27271,12.7529,9.27141,930,"Promoter",8,120228456,120553634,325179,1,"382034","ENSMUST00000180448.2",500,"ENSMUSG00000031822","Gse1","genetic suppressor element 1, coiled-coil protein"
"chr8",120633739,120634030,292,"*","epilc_kdm5c_wt_.merged.bam_peak_5362",52,".",3.50881,8.53215,5.29084,207,"Promoter",8,120608935,120634363,25429,2,"68918","ENSMUST00000144417.1",333,"ENSMUSG00000043687","1190005I06Rik","RIKEN cDNA 1190005I06 gene"
"chr8",120735750,120736341,592,"*","epilc_kdm5c_wt_.merged.bam_peak_5363",305,".",7.944,34.6926,30.5217,228,"Promoter",8,120736358,120755404,19047,1,"15900","ENSMUST00000160943.2",-17,"ENSMUSG00000041515","Irf8","interferon regulatory factor 8"
"chr8",121541708,121542474,767,"*","epilc_kdm5c_wt_.merged.bam_peak_5368",236,".",6.21694,27.6677,23.6618,413,"Promoter",8,121530780,121541954,11175,2,"76405","ENSMUST00000034265.10",0,"ENSMUSG00000031809","1700018B08Rik","RIKEN cDNA 1700018B08 gene"
"chr8",121829499,121830049,551,"*","epilc_kdm5c_wt_.merged.bam_peak_5370",150,".",4.6301,18.7606,15.0321,280,"Promoter",8,121796313,121829569,33257,2,"234825","ENSMUST00000045884.16",0,"ENSMUSG00000040263","Klhdc4","kelch domain containing 4"
"chr8",122376195,122376496,302,"*","epilc_kdm5c_wt_.merged.bam_peak_5375",110,".",3.91242,14.57,11.0069,199,"Promoter",8,122376609,122417359,40751,1,"76014","ENSMUST00000017622.11",-113,"ENSMUSG00000017478","Zc3h18","zinc finger CCCH-type containing 18"
"chr8",122432586,122432880,295,"*","epilc_kdm5c_wt_.merged.bam_peak_5376",67,".",3.60507,10.0412,6.70039,128,"Promoter",8,122426206,122432905,6700,2,"13057","ENSMUST00000212822.1",25,"ENSMUSG00000006519","Cyba","cytochrome b-245, alpha polypeptide"
"chr8",122460366,122461039,674,"*","epilc_kdm5c_wt_.merged.bam_peak_5377",147,".",4.65099,18.5177,14.799,209,"Promoter",8,122454208,122460733,6526,2,"30927","ENSMUST00000006762.6",0,"ENSMUSG00000006587","Snai3","snail family zinc finger 3"
"chr8",122550734,122551568,835,"*","epilc_kdm5c_wt_.merged.bam_peak_5378",273,".",5.58543,31.4592,27.3597,327,"Promoter",8,122481698,122551329,69632,2,"234839","ENSMUST00000067252.13",0,"ENSMUSG00000014444","Piezo1","piezo-type mechanosensitive ion channel component 1"
"chr8",123065280,123065696,417,"*","epilc_kdm5c_wt_.merged.bam_peak_5381",55,".",2.94787,8.86877,5.59961,234,"Promoter",8,123065283,123070690,5408,1,"234847","ENSMUST00000108868.10",0,"ENSMUSG00000000738","Spg7","SPG7, paraplegin matrix AAA peptidase subunit"
"chr8",123117398,123117821,424,"*","epilc_kdm5c_wt_.merged.bam_peak_5382",59,".",3.44152,9.26036,5.96516,200,"Promoter",8,123117447,123135182,17736,1,"102278","ENSMUST00000131659.7",0,"ENSMUSG00000034796","Cpne7","copine VII"
"chr8",124520416,124521049,634,"*","epilc_kdm5c_wt_.merged.bam_peak_5383",128,".",4.10405,16.5177,12.8729,210,"Promoter",8,124520767,124552008,31242,1,"76332","ENSMUST00000034460.10",0,"ENSMUSG00000031979","Cog2","component of oligomeric golgi complex 2"
"chr8",124722138,124722684,547,"*","epilc_kdm5c_wt_.merged.bam_peak_5384",132,".",3.44119,16.9,13.2407,304,"Promoter",8,124722139,124734123,11985,1,"68865","ENSMUST00000034463.3",0,"ENSMUSG00000031982","Arv1","ARV1 homolog, fatty acid homeostasis modulator"
"chr8",124792170,124792726,557,"*","epilc_kdm5c_wt_.merged.bam_peak_5386",64,".",3.45142,9.75838,6.44093,111,"Promoter",8,124793092,124834702,41611,1,"330863","ENSMUST00000041106.8",-366,"ENSMUSG00000036913","Trim67","tripartite motif-containing 67"
"chr8",124896482,124897279,798,"*","epilc_kdm5c_wt_.merged.bam_peak_5391",98,".",3.75094,13.3619,9.85092,487,"Promoter",8,124893108,124897705,4598,2,"102058","ENSMUST00000098312.3",426,"ENSMUSG00000074030","Exoc8","exocyst complex component 8"
"chr8",125012413,125013461,1049,"*","epilc_kdm5c_wt_.merged.bam_peak_5393",820,".",11.3411,87.1563,82.0164,411,"Promoter",8,125012997,125034192,21196,1,"53424","ENSMUST00000075896.6",0,"ENSMUSG00000056820","Tsnax","translin-associated factor X"
"chr8",125569977,125570520,544,"*","epilc_kdm5c_wt_.merged.bam_peak_5394",282,".",6.01895,32.349,28.2288,292,"Promoter",8,125418076,125569808,151733,2,"244668","ENSMUST00000212987.1",-169,"ENSMUSG00000001995","Sipa1l2","signal-induced proliferation-associated 1 like 2"
"chr8",125669694,125670600,907,"*","epilc_kdm5c_wt_.merged.bam_peak_5395",1155,".",15.7391,121.269,115.587,255,"Promoter",8,125669818,125673359,3542,1,"74393","ENSMUST00000053078.4",0,"ENSMUSG00000050930","Map10","microtubule-associated protein 10"
"chr8",125734183,125734566,384,"*","epilc_kdm5c_wt_.merged.bam_peak_5396",139,".",3.97344,17.5937,13.9083,210,"Promoter",8,125734203,125748235,14033,1,"66566","ENSMUST00000034313.12",0,"ENSMUSG00000031851","Ntpcr","nucleoside-triphosphatase, cancer-related"
"chr8",125910711,125911330,620,"*","epilc_kdm5c_wt_.merged.bam_peak_5397",167,".",4.98161,20.5224,16.7318,359,"Promoter",8,125910450,125947440,36991,1,"234878","ENSMUST00000034316.5",261,"ENSMUSG00000031853","Map3k21","mitogen-activated protein kinase kinase kinase 21"
"chr8",125995372,125995950,579,"*","epilc_kdm5c_wt_.merged.bam_peak_5398",75,".",3.35025,10.9693,7.5785,209,"Promoter",8,125995436,126030683,35248,1,"16525","ENSMUST00000212831.1",0,"ENSMUSG00000033998","Kcnk1","potassium channel, subfamily K, member 1"
"chr8",126474382,126475366,985,"*","epilc_kdm5c_wt_.merged.bam_peak_5399",203,".",5.02537,24.2459,20.3365,458,"Promoter",8,126425329,126475065,49737,2,"212728","ENSMUST00000170518.2",0,"ENSMUSG00000090290","Tarbp1","TAR RNA binding protein 1"
"chr8",126594113,126594745,633,"*","epilc_kdm5c_wt_.merged.bam_peak_5401",110,".",4.06315,14.6326,11.0655,407,"Promoter",8,126588296,126593986,5691,2,"270110","ENSMUST00000054960.7",-127,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"chr8",126945514,126946357,844,"*","epilc_kdm5c_wt_.merged.bam_peak_5403",104,".",3.26125,14.0415,10.4989,614,"Promoter",8,126930667,126945840,15174,2,"67952","ENSMUST00000179857.2",0,"ENSMUSG00000093904","Tomm20","translocase of outer mitochondrial membrane 20"
"chr8",126970994,126971511,518,"*","epilc_kdm5c_wt_.merged.bam_peak_5404",128,".",4.10405,16.5177,12.8729,274,"Promoter",8,126947172,126971071,23900,2,"52202","ENSMUST00000045994.7",0,"ENSMUSG00000033931","Rbm34","RNA binding motif protein 34"
"chr8",127064320,127064777,458,"*","epilc_kdm5c_wt_.merged.bam_peak_5405",57,".",3.57773,8.97647,5.70326,226,"Promoter",8,127064345,127426753,362409,1,"93742","ENSMUST00000160581.7",0,"ENSMUSG00000025812","Pard3","par-3 family cell polarity regulator"
"chr8",128685856,128686260,405,"*","epilc_kdm5c_wt_.merged.bam_peak_5406",33,".",2.7897,6.48086,3.38534,191,"Promoter",8,128685870,128710660,24791,1,"16412","ENSMUST00000135281.1",0,"ENSMUSG00000025809","Itgb1","integrin beta 1 (fibronectin receptor beta)"
"chr8",129234159,129234709,551,"*","epilc_kdm5c_wt_.merged.bam_peak_5407",120,".",4.89182,15.673,12.0646,285,"Promoter",8,129217635,129234368,16734,2,"72139","ENSMUST00000188757.6",0,"ENSMUSG00000071302","2610044O15Rik8","RIKEN cDNA 2610044O15 gene"
"chr9",3199820,3200200,381,"*","epilc_kdm5c_wt_.merged.bam_peak_5410",70,".",3.48713,10.3539,7.00122,175,"Promoter",9,3190271,3199799,9529,2,"114673","ENSMUST00000188577.1",-21,"ENSMUSG00000042360","4930433N12Rik","RIKEN cDNA 4930433N12 gene"
"chr9",4309304,4309580,277,"*","epilc_kdm5c_wt_.merged.bam_peak_5412",35,".",2.73021,6.61086,3.50608,41,"Promoter",9,4294793,4309467,14675,2,"67618","ENSMUST00000051589.8",0,"ENSMUSG00000025894","Aasdhppt","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase"
"chr9",7184278,7184820,543,"*","epilc_kdm5c_wt_.merged.bam_peak_5413",170,".",5.56329,20.8084,17.0085,274,"Promoter",9,6928503,7184446,255944,2,"110350","ENSMUST00000140466.7",0,"ENSMUSG00000047193","Dync2h1","dynein cytoplasmic 2 heavy chain 1"
"chr9",7836834,7837247,414,"*","epilc_kdm5c_wt_.merged.bam_peak_5414",135,".",4.27433,17.2623,13.5894,186,"Promoter",9,7818227,7837057,18831,2,"11797","ENSMUST00000190341.6",0,"ENSMUSG00000057367","Birc2","baculoviral IAP repeat-containing 2"
"chr9",8004358,8004800,443,"*","epilc_kdm5c_wt_.merged.bam_peak_5415",117,".",4.09532,15.3331,11.7362,241,"Promoter",9,7931999,8004588,72590,2,"22601","ENSMUST00000086580.11",0,"ENSMUSG00000053110","Yap1","yes-associated protein 1"
"chr9",8042335,8042659,325,"*","epilc_kdm5c_wt_.merged.bam_peak_5416",71,".",3.91707,10.5097,7.14009,198,"Promoter",9,8022314,8042813,20500,2,"234912","ENSMUST00000215478.1",154,"ENSMUSG00000053070","Cfap300","cilia and flagella associated protein 300"
"chr9",8134127,8134479,353,"*","epilc_kdm5c_wt_.merged.bam_peak_5417",165,".",4.85135,20.3414,16.5575,158,"Promoter",9,8076461,8134294,57834,2,"234915","ENSMUST00000037397.7",0,"ENSMUSG00000040729","Cep126","centrosomal protein 126"
"chr9",8544174,8544806,633,"*","epilc_kdm5c_wt_.merged.bam_peak_5418",70,".",3.6321,10.3789,7.02031,231,"Promoter",9,8544196,8628582,84387,1,"22068","ENSMUST00000217462.1",0,"ENSMUSG00000031997","Trpc6","transient receptor potential cation channel, subfamily C, member 6"
"chr9",13246925,13247218,294,"*","epilc_kdm5c_wt_.merged.bam_peak_5419",37,".",2.63757,6.8999,3.77078,213,"Promoter",9,13246955,13254799,7845,1,"66396","ENSMUST00000169961.2",0,"ENSMUSG00000079084","Ccdc82","coiled-coil domain containing 82"
"chr9",13748935,13749670,736,"*","epilc_kdm5c_wt_.merged.bam_peak_5420",246,".",5.12934,28.7091,24.6769,298,"Promoter",9,13749181,13806481,57301,1,"77116","ENSMUST00000155679.7",0,"ENSMUSG00000031918","Mtmr2","myotubularin related protein 2"
"chr9",13826632,13826978,347,"*","epilc_kdm5c_wt_.merged.bam_peak_5421",109,".",3.56206,14.5012,10.9423,142,"Promoter",9,13807825,13826955,19131,2,"74360","ENSMUST00000147115.7",0,"ENSMUSG00000031922","Cep57","centrosomal protein 57"
"chr9",13827782,13828116,335,"*","epilc_kdm5c_wt_.merged.bam_peak_5422",120,".",4.4863,15.6329,12.0257,142,"Promoter",9,13827735,13831257,3523,1,"72826","ENSMUST00000129861.1",47,"ENSMUSG00000037808","Fam76b","family with sequence similarity 76, member B"
"chr9",14380785,14381080,296,"*","epilc_kdm5c_wt_.merged.bam_peak_5423",69,".",3.61093,10.307,6.95736,88,"Promoter",9,14379503,14380983,1481,2,"71946","ENSMUST00000214236.1",0,"ENSMUSG00000037419","Endod1","endonuclease domain containing 1"
"chr9",14751374,14752167,794,"*","epilc_kdm5c_wt_.merged.bam_peak_5425",91,".",4.05571,12.6203,9.14642,518,"Promoter",9,14748320,14752393,4074,2,"14345","ENSMUST00000061498.6",226,"ENSMUSG00000049307","Fut4","fucosyltransferase 4"
"chr9",14784181,14784893,713,"*","epilc_kdm5c_wt_.merged.bam_peak_5426",260,".",5.55777,30.1478,26.0789,356,"Promoter",9,14784654,14834646,49993,1,"17535","ENSMUST00000034405.10",0,"ENSMUSG00000031928","Mre11a","MRE11A homolog A, double strand break repair nuclease"
"chr9",15044916,15045583,668,"*","epilc_kdm5c_wt_.merged.bam_peak_5427",58,".",3.28786,9.18208,5.8945,463,"Promoter",9,15002128,15045478,43351,2,"55991","ENSMUST00000164273.8",0,"ENSMUSG00000031934","Panx1","pannexin 1"
"chr9",15306269,15306575,307,"*","epilc_kdm5c_wt_.merged.bam_peak_5428",66,".",3.06742,9.96343,6.62517,111,"Promoter",9,15283337,15306448,23112,2,"70984","ENSMUST00000180339.7",0,"ENSMUSG00000031938","4931406C07Rik","RIKEN cDNA 4931406C07 gene"
"chr9",15357445,15358211,767,"*","epilc_kdm5c_wt_.merged.bam_peak_5429",129,".",4.1871,16.5895,12.9423,542,"Promoter",9,15316920,15357788,40869,2,"319675","ENSMUST00000161132.8",0,"ENSMUSG00000046111","Cep295","centrosomal protein 295"
"chr9",15493160,15493556,397,"*","epilc_kdm5c_wt_.merged.bam_peak_5430",192,".",5.90086,23.1631,19.2867,175,"Promoter",9,15493432,15545257,51826,1,"170748","ENSMUST00000215907.1",0,"ENSMUSG00000058173","Smco4","single-pass membrane protein with coiled-coil domains 4"
"chr9",15709480,15710020,541,"*","epilc_kdm5c_wt_.merged.bam_peak_5431",118,".",4.34602,15.4291,11.8283,210,"Promoter",9,15709738,15738579,28842,1,"234967","ENSMUST00000115588.7",0,"ENSMUSG00000043885","Slc36a4","solute carrier family 36 (proton/amino acid symporter), member 4"
"chr9",18291822,18292437,616,"*","epilc_kdm5c_wt_.merged.bam_peak_5432",133,".",5.0922,17.0104,13.3475,375,"Promoter",9,18292125,18317442,25318,1,"66917","ENSMUST00000001825.8",0,"ENSMUSG00000001774","Chordc1","cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1"
"chr9",20726483,20726873,391,"*","epilc_kdm5c_wt_.merged.bam_peak_5434",82,".",3.94714,11.6967,8.26436,247,"Promoter",9,20667696,20726937,59242,2,"244723","ENSMUST00000217198.1",64,"ENSMUSG00000032172","Olfm2","olfactomedin 2"
"chr9",20868574,20868870,297,"*","epilc_kdm5c_wt_.merged.bam_peak_5436",58,".",3.48431,9.1661,5.88294,68,"Promoter",9,20868642,20874307,5666,1,"319278","ENSMUST00000043911.7",0,"ENSMUSG00000038884","Shfl","shiftless antiviral inhibitor of ribosomal frameshifting"
"chr9",20888084,20888572,489,"*","epilc_kdm5c_wt_.merged.bam_peak_5438",120,".",3.90375,15.6175,12.0114,267,"Promoter",9,20888175,20892178,4004,1,"235036","ENSMUST00000004203.5",0,"ENSMUSG00000004100","Ppan","peter pan homolog"
"chr9",20952361,20952852,492,"*","epilc_kdm5c_wt_.merged.bam_peak_5439",42,".",2.71514,7.37463,4.21224,263,"Promoter",9,20907209,20952623,45415,2,"13433","ENSMUST00000178110.2",0,"ENSMUSG00000004099","Dnmt1","DNA methyltransferase (cytosine-5) 1"
"chr9",21073258,21073546,289,"*","epilc_kdm5c_wt_.merged.bam_peak_5441",54,".",2.73112,8.75864,5.49558,239,"Promoter",9,21067520,21073544,6025,2,"68165","ENSMUST00000010348.6",0,"ENSMUSG00000079677","Fdx2","ferredoxin 2"
"chr9",21165004,21165436,433,"*","epilc_kdm5c_wt_.merged.bam_peak_5442",315,".",7.00743,35.7416,31.5474,225,"Promoter",9,21165714,21213248,47535,1,"18577","ENSMUST00000039413.14",-278,"ENSMUSG00000032177","Pde4a","phosphodiesterase 4A, cAMP specific"
"chr9",21367164,21367708,545,"*","epilc_kdm5c_wt_.merged.bam_peak_5444",253,".",6.2086,29.3534,25.305,274,"Promoter",9,21367871,21405360,37490,1,"16201","ENSMUST00000067646.11",-163,"ENSMUSG00000032178","Ilf3","interleukin enhancer binding factor 3"
"chr9",21593247,21593568,322,"*","epilc_kdm5c_wt_.merged.bam_peak_5445",28,".",2.52193,5.85359,2.81563,203,"Promoter",9,21588682,21592828,4147,2,"74766","ENSMUST00000034700.14",-419,"ENSMUSG00000032182","Yipf2","Yip1 domain family, member 2"
"chr9",21615743,21616063,321,"*","epilc_kdm5c_wt_.merged.bam_peak_5446",42,".",2.69334,7.44655,4.27497,220,"Promoter",9,21616169,21704217,88049,1,"20586","ENSMUST00000034707.14",-106,"ENSMUSG00000032187","Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"chr9",22187865,22188462,598,"*","epilc_kdm5c_wt_.merged.bam_peak_5449",79,".",4.3235,11.3974,7.98507,447,"Promoter",9,22188090,22199792,11703,1,"619310","ENSMUST00000217301.1",0,"ENSMUSG00000074472","Zfp872","zinc finger protein 872"
"chr9",22467508,22468358,851,"*","epilc_kdm5c_wt_.merged.bam_peak_5450",136,".",4.36834,17.358,13.6805,588,"Promoter",9,22411047,22468358,57312,2,"55934","ENSMUST00000215715.1",0,"ENSMUSG00000032239","Rp9","retinitis pigmentosa 9 (human)"
"chr9",23222951,23223272,322,"*","epilc_kdm5c_wt_.merged.bam_peak_5452",123,".",5.11468,16.0025,12.3782,177,"Promoter",9,23223076,23485200,262125,1,"73230","ENSMUST00000071982.6",0,"ENSMUSG00000031963","Bmper","BMP-binding endothelial regulator"
"chr9",24773980,24774330,351,"*","epilc_kdm5c_wt_.merged.bam_peak_5453",47,".",3.19184,7.99977,4.78972,221,"Promoter",9,24718138,24774284,56147,2,"57246","ENSMUST00000052946.11",0,"ENSMUSG00000031965","Tbx20","T-box 20"
"chr9",25481534,25482023,490,"*","epilc_kdm5c_wt_.merged.bam_peak_5454",90,".",4.30878,12.5646,9.09217,229,"Promoter",9,25481547,25604110,122564,1,"67484","ENSMUST00000040677.5",0,"ENSMUSG00000036611","Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1"
"chr9",30426944,30427319,376,"*","epilc_kdm5c_wt_.merged.bam_peak_5455",90,".",4.30878,12.5646,9.09217,182,"Promoter",9,30427108,30466726,39619,1,"102607","ENSMUST00000164099.2",0,"ENSMUSG00000031993","Snx19","sorting nexin 19"
"chr9",30942703,30943268,566,"*","epilc_kdm5c_wt_.merged.bam_peak_5457",167,".",4.98161,20.5224,16.7318,290,"Promoter",9,30942562,30962856,20295,1,"30806","ENSMUST00000068135.12",141,"ENSMUSG00000031994","Adamts8","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 8"
"chr9",31029855,31030996,1142,"*","epilc_kdm5c_wt_.merged.bam_peak_5458",261,".",5.92161,30.2439,26.1725,873,"Promoter",9,31030644,31070233,39590,1,"235132","ENSMUST00000216649.1",0,"ENSMUSG00000047412","Zbtb44","zinc finger and BTB domain containing 44"
"chr9",31912907,31913280,374,"*","epilc_kdm5c_wt_.merged.bam_peak_5459",58,".",3.5651,9.18097,5.8945,248,"Promoter",9,31846044,31913462,67419,2,"12023","ENSMUST00000116615.4",182,"ENSMUSG00000032033","Barx2","BarH-like homeobox 2"
"chr9",32695503,32696114,612,"*","epilc_kdm5c_wt_.merged.bam_peak_5461",94,".",4.34438,12.9791,9.48475,445,"Promoter",9,32696022,32757820,61799,1,"23871","ENSMUST00000034534.12",0,"ENSMUSG00000032035","Ets1","E26 avian leukemia oncogene 1, 5' domain"
"chr9",35116368,35116705,338,"*","epilc_kdm5c_wt_.merged.bam_peak_5462",42,".",3.1963,7.38538,4.21951,89,"Promoter",9,35116728,35130922,14195,1,"78934","ENSMUST00000093873.8",-23,"ENSMUSG00000070315","4930581F22Rik","RIKEN cDNA 4930581F22 gene"
